detector-4 (E),detector-4 (H),detector-3 (E),detector-3 (H),detector-2 (E),detector-2 (H),detector-1 (E),detector-1 (H),detector0 (E),detector0 (H),detector1 (E),detector1 (H),detector2 (E),detector2 (H),detector3 (E),detector3 (H),detector4 (E),detector4 (H),detector5 (E),detector5 (H),detector6 (E),detector6 (H),detector7 (E),detector7 (H)
"[[ 0.          0.         -0.00298437]
 [ 0.          0.         -0.00468183]]","[[-0.00013429  0.00311308  0.        ]
 [-0.00142533  0.00420612  0.        ]]","[[ 0.          0.         -0.00320739]
 [ 0.          0.         -0.00238925]]","[[3.43182986e-07 3.10682939e-03 0.00000000e+00]
 [5.32402515e-04 2.61899865e-03 0.00000000e+00]]","[[ 0.          0.         -0.00287447]
 [ 0.          0.         -0.00288586]]","[[-0.00021465  0.00256145  0.        ]
 [-0.00024935  0.0025275   0.        ]]","[[ 0.          0.         -0.00256333]
 [ 0.          0.         -0.00249414]]","[[-8.82577579e-05  2.28930112e-03  0.00000000e+00]
 [-7.05400683e-05  2.22173055e-03  0.00000000e+00]]","[[ 0.          0.         -0.00235125]
 [ 0.          0.         -0.0023152 ]]","[[-4.64131207e-05  2.06612215e-03  0.00000000e+00]
 [-3.80522283e-05  2.02760576e-03  0.00000000e+00]]","[[ 0.          0.         -0.00224851]
 [ 0.          0.         -0.00223989]]","[[-8.79309230e-06  1.95518418e-03  0.00000000e+00]
 [-7.25879111e-07  1.94535097e-03  0.00000000e+00]]","[[ 0.          0.         -0.00224013]
 [ 0.          0.         -0.00225093]]","[[1.42370922e-05 1.94824456e-03 0.00000000e+00]
 [2.01051005e-05 1.96023608e-03 0.00000000e+00]]","[[ 0.          0.         -0.00232723]
 [ 0.          0.         -0.00236478]]","[[3.98100528e-05 2.03863124e-03 0.00000000e+00]
 [4.57323804e-05 2.07799265e-03 0.00000000e+00]]","[[ 0.          0.         -0.00251842]
 [ 0.          0.         -0.00261104]]","[[0.00011608 0.00223601 0.        ]
 [0.00018716 0.00230976 0.        ]]","[[ 0.          0.         -0.00284928]
 [ 0.          0.         -0.00262365]]","[[-1.66198285e-05  2.50761011e-03  0.00000000e+00]
 [-4.22919418e-04  2.47614176e-03  0.00000000e+00]]","[[ 0.          0.         -0.00313807]
 [ 0.          0.         -0.00460126]]","[[0.00110385 0.0030571  0.        ]
 [0.00198672 0.00390702 0.        ]]","[[ 0.          0.         -0.00323367]
 [ 0.          0.         -0.00148459]]","[[-0.00089849  0.00330681  0.        ]
 [-0.0013253   0.00188493  0.        ]]"
"[[ 0.          0.         -0.00065063]
 [ 0.          0.         -0.00252587]]","[[ 0.00117845  0.00145756  0.        ]
 [-0.00013715  0.00290001  0.        ]]","[[ 0.          0.         -0.00407993]
 [ 0.          0.         -0.00295937]]","[[-0.00078409  0.00383797  0.        ]
 [ 0.0001912   0.00327596  0.        ]]","[[ 0.          0.         -0.00299807]
 [ 0.          0.         -0.00321128]]","[[-6.53981794e-05  3.07800378e-03  0.00000000e+00]
 [-2.28791985e-04  3.13994964e-03  0.00000000e+00]]","[[ 0.          0.         -0.00312436]
 [ 0.          0.         -0.00308523]]","[[-1.15651463e-04  3.08117752e-03  0.00000000e+00]
 [-8.65765525e-05  3.04718045e-03  0.00000000e+00]]","[[ 0.          0.         -0.00303204]
 [ 0.          0.         -0.00301922]]","[[-5.53814714e-05  2.96898120e-03  0.00000000e+00]
 [-4.54341257e-05  2.94902279e-03  0.00000000e+00]]","[[ 0.          0.         -0.00299583]
 [ 0.          0.         -0.00299147]]","[[-1.18424086e-05  2.91104478e-03  0.00000000e+00]
 [-3.80946927e-06  2.90499852e-03  0.00000000e+00]]","[[ 0.          0.         -0.00298297]
 [ 0.          0.         -0.00298728]]","[[1.72544961e-05 2.90097481e-03 0.00000000e+00]
 [2.68700104e-05 2.90751667e-03 0.00000000e+00]]","[[ 0.          0.         -0.00302854]
 [ 0.          0.         -0.00304777]]","[[5.32696027e-05 2.95953244e-03 0.00000000e+00]
 [6.04634127e-05 2.98511534e-03 0.00000000e+00]]","[[ 0.          0.         -0.00313901]
 [ 0.          0.         -0.00320595]]","[[0.00016294 0.00307988 0.        ]
 [0.00023449 0.0031195  0.        ]]","[[ 0.          0.         -0.00304913]
 [ 0.          0.         -0.00267547]]","[[-0.00027819  0.00309993  0.        ]
 [-0.00055755  0.00301188  0.        ]]","[[ 0.          0.         -0.00420494]
 [ 0.          0.         -0.00519799]]","[[0.00179902 0.00394699 0.        ]
 [0.00167958 0.00449535 0.        ]]","[[ 0.          0.         -0.00088043]
 [ 0.          0.          0.00018656]]","[[-0.00164542  0.00168155  0.        ]
 [-0.00140711  0.00057275  0.        ]]"
"[[0.         0.         0.00201539]
 [0.         0.         0.00100544]]","[[ 0.00188545 -0.00090869  0.        ]
 [ 0.0013233   0.00010911  0.        ]]","[[ 0.          0.         -0.00323472]
 [ 0.          0.         -0.00240086]]","[[-0.00136782  0.00292047  0.        ]
 [-0.00039869  0.00260224  0.        ]]","[[ 0.          0.         -0.00171549]
 [ 0.          0.         -0.00210962]]","[[ 2.10509322e-04  2.27681656e-03  0.00000000e+00]
 [-7.25029578e-05  2.43129974e-03  0.00000000e+00]]","[[ 0.          0.         -0.00240903]
 [ 0.          0.         -0.00241748]]","[[-1.09731487e-04  2.64688720e-03  0.00000000e+00]
 [-7.12297487e-05  2.67141356e-03  0.00000000e+00]]","[[ 0.          0.         -0.0024949 ]
 [ 0.          0.         -0.00251814]]","[[-3.91183646e-05  2.72813939e-03  0.00000000e+00]
 [-3.20834042e-05  2.74166658e-03  0.00000000e+00]]","[[ 0.          0.         -0.00256125]
 [ 0.          0.         -0.00256411]]","[[-9.84013097e-06  2.76617124e-03  0.00000000e+00]
 [-5.77435511e-06  2.76771262e-03  0.00000000e+00]]","[[ 0.          0.         -0.00254903]
 [ 0.          0.         -0.00254316]]","[[1.31408246e-05 2.75703652e-03 0.00000000e+00]
 [2.26671800e-05 2.75354370e-03 0.00000000e+00]]","[[ 0.          0.         -0.00251917]
 [ 0.          0.         -0.00250597]]","[[4.40314047e-05 2.74621920e-03 0.00000000e+00]
 [5.11408984e-05 2.74180204e-03 0.00000000e+00]]","[[ 0.          0.         -0.00249328]
 [ 0.          0.         -0.00250147]]","[[0.00016867 0.00271276 0.        ]
 [0.00019787 0.00268811 0.        ]]","[[ 0.          0.         -0.00183321]
 [ 0.          0.         -0.00148121]]","[[-0.0005246   0.00238227  0.        ]
 [-0.00043512  0.00228421  0.        ]]","[[ 0.          0.         -0.0035492 ]
 [ 0.          0.         -0.00332774]]","[[0.00164399 0.00317997 0.        ]
 [0.0003976  0.00301429 0.        ]]","[[0.         0.         0.00189891]
 [0.         0.         0.00176643]]","[[-0.00155268 -0.00074112  0.        ]
 [-0.00085272 -0.00098633  0.        ]]"
"[[0.         0.         0.00378522]
 [0.         0.         0.00418064]]","[[ 0.00160865 -0.0029365   0.        ]
 [ 0.0021166  -0.00288544  0.        ]]","[[ 0.          0.         -0.00070131]
 [ 0.          0.         -0.0007668 ]]","[[-0.00132198  0.0004805   0.        ]
 [-0.00096391  0.00067683  0.        ]]","[[0.         0.         0.00055852]
 [0.         0.         0.00014222]]","[[0.00050193 0.0003428  0.        ]
 [0.00019906 0.00052094 0.        ]]","[[ 0.          0.         -0.00055486]
 [ 0.          0.         -0.00060874]]","[[-7.20086668e-05  9.81477758e-04  0.00000000e+00]
 [-3.17089051e-05  1.06591081e-03  0.00000000e+00]]","[[ 0.          0.         -0.00079125]
 [ 0.          0.         -0.000847  ]]","[[-8.90932336e-08  1.25703858e-03  0.00000000e+00]
 [ 1.53773205e-07  1.30480774e-03  0.00000000e+00]]","[[ 0.          0.         -0.00094987]
 [ 0.          0.         -0.00095992]]","[[-2.80380928e-06  1.39354377e-03  0.00000000e+00]
 [-5.30551011e-06  1.40351843e-03  0.00000000e+00]]","[[ 0.          0.         -0.00094503]
 [ 0.          0.         -0.00092974]]","[[2.43717109e-06 1.39056137e-03 0.00000000e+00]
 [7.10073686e-06 1.37662505e-03 0.00000000e+00]]","[[ 0.          0.         -0.00083786]
 [ 0.          0.         -0.00079329]]","[[1.28316197e-05 1.30040284e-03 0.00000000e+00]
 [2.08142653e-05 1.26196821e-03 0.00000000e+00]]","[[ 0.          0.         -0.00068523]
 [ 0.          0.         -0.00061315]]","[[1.18217417e-04 1.09814480e-03 0.00000000e+00]
 [5.49145298e-05 1.00277535e-03 0.00000000e+00]]","[[0.         0.         0.00042441]
 [0.         0.         0.0005005 ]]","[[-5.77865864e-04  4.97208378e-04  0.00000000e+00]
 [-2.56409722e-06  4.66455694e-04  0.00000000e+00]]","[[ 0.          0.         -0.00109295]
 [ 0.          0.          0.00048472]]","[[ 0.00053957  0.00079717  0.        ]
 [-0.00123379 -0.00014265  0.        ]]","[[0.         0.         0.00384222]
 [0.         0.         0.00270332]]","[[-7.55411177e-04 -2.90701561e-03  0.00000000e+00]
 [-3.78242968e-05 -2.25135926e-03  0.00000000e+00]]"
"[[0.         0.         0.00386669]
 [0.         0.         0.00536418]]","[[ 0.00056035 -0.0036957   0.        ]
 [ 0.00177089 -0.00458931  0.        ]]","[[0.         0.         0.00253753]
 [0.         0.         0.00138052]]","[[-0.00051203 -0.00249059  0.        ]
 [-0.00113585 -0.00176797  0.        ]]","[[0.         0.         0.00278461]
 [0.         0.         0.00260173]]","[[ 0.00062995 -0.00190883  0.        ]
 [ 0.00048358 -0.00181743  0.        ]]","[[0.         0.         0.00170246]
 [0.         0.         0.00162224]]","[[-1.58515074e-05 -1.29255985e-03  0.00000000e+00]
 [ 9.98178676e-06 -1.17634345e-03  0.00000000e+00]]","[[0.         0.         0.00142752]
 [0.         0.         0.00136189]]","[[ 4.58526717e-05 -9.23121768e-04  0.00000000e+00]
 [ 3.86634297e-05 -8.58834020e-04  0.00000000e+00]]","[[0.         0.         0.00123987]
 [0.         0.         0.00122621]]","[[ 6.76453673e-06 -7.38364754e-04  0.00000000e+00]
 [-1.91225075e-06 -7.23228885e-04  0.00000000e+00]]","[[0.         0.         0.00123249]
 [0.         0.         0.00125133]]","[[-1.07530840e-05 -7.31582857e-04  0.00000000e+00]
 [-1.42794701e-05 -7.50908436e-04  0.00000000e+00]]","[[0.         0.         0.0013769 ]
 [0.         0.         0.00143238]]","[[-2.60084305e-05 -8.70358306e-04  0.00000000e+00]
 [-1.32527178e-05 -9.29075497e-04  0.00000000e+00]]","[[0.         0.         0.00157866]
 [0.         0.         0.0017322 ]]","[[ 1.07326697e-05 -1.17245227e-03  0.00000000e+00]
 [-1.72862667e-04 -1.31092246e-03  0.00000000e+00]]","[[0.         0.         0.00270432]
 [0.         0.         0.00231877]]","[[-0.00030797 -0.00177307  0.        ]
 [ 0.0005942  -0.00168072  0.        ]]","[[0.         0.         0.00225501]
 [0.         0.         0.00446356]]","[[-0.0010065  -0.00226612  0.        ]
 [-0.00227427 -0.00355377  0.        ]]","[[0.         0.         0.00409159]
 [0.         0.         0.00265673]]","[[ 0.00024904 -0.00383934  0.        ]
 [ 0.00060878 -0.00272342  0.        ]]"
"[[0.         0.         0.00228134]
 [0.         0.         0.00396631]]","[[-0.00061918 -0.00283141  0.        ]
 [ 0.0005121  -0.00412183  0.        ]]","[[0.         0.         0.00488592]
 [0.         0.         0.00313619]]","[[ 0.00071285 -0.00452789  0.        ]
 [-0.00069155 -0.00361392  0.        ]]","[[0.         0.         0.00379305]
 [0.         0.         0.00405795]]","[[ 0.00044451 -0.00339028  0.        ]
 [ 0.00062215 -0.00347196  0.        ]]","[[0.         0.         0.00333504]
 [0.         0.         0.00325059]]","[[ 4.32690516e-05 -3.15493186e-03  0.00000000e+00]
 [ 3.01026499e-05 -3.05520085e-03  0.00000000e+00]]","[[0.         0.         0.00315959]
 [0.         0.         0.00311813]]","[[ 7.48769267e-05 -2.85717830e-03  0.00000000e+00]
 [ 6.45302638e-05 -2.80681927e-03  0.00000000e+00]]","[[0.         0.         0.00303615]
 [0.         0.         0.0030247 ]]","[[ 1.47735964e-05 -2.71076630e-03  0.00000000e+00]
 [ 3.50080174e-06 -2.69695156e-03  0.00000000e+00]]","[[0.         0.         0.00301716]
 [0.         0.         0.00303083]]","[[-2.03261340e-05 -2.69499603e-03  0.00000000e+00]
 [-3.17332581e-05 -2.71082099e-03  0.00000000e+00]]","[[0.         0.         0.00312892]
 [0.         0.         0.00316213]]","[[-4.92547598e-05 -2.81894178e-03  0.00000000e+00]
 [-2.72667602e-05 -2.87043125e-03  0.00000000e+00]]","[[0.         0.         0.00327726]
 [0.         0.         0.00348693]]","[[-0.00013604 -0.00309045  0.        ]
 [-0.00040904 -0.00321539  0.        ]]","[[0.         0.         0.0038173 ]
 [0.         0.         0.00303039]]","[[ 0.0002429  -0.00334221  0.        ]
 [ 0.00102988 -0.00314875  0.        ]]","[[0.         0.         0.00488037]
 [0.         0.         0.0064509 ]]","[[-0.00210592 -0.00452768  0.        ]
 [-0.00207284 -0.00543887  0.        ]]","[[0.         0.         0.00259209]
 [0.         0.         0.00160213]]","[[ 0.00094205 -0.00310526  0.        ]
 [ 0.00084854 -0.00212907  0.        ]]"
"[[ 0.          0.         -0.00016635]
 [ 0.          0.          0.00079236]]","[[-0.00129032 -0.00076066  0.        ]
 [-0.00088122 -0.00173679  0.        ]]","[[0.         0.         0.00497417]
 [0.         0.         0.00363501]]","[[ 0.00165031 -0.0044731   0.        ]
 [ 0.00022985 -0.0039004   0.        ]]","[[0.         0.         0.00295701]
 [0.         0.         0.0036688 ]]","[[-5.37619175e-05 -3.32120882e-03  0.00000000e+00]
 [ 4.78017952e-04 -3.56685115e-03  0.00000000e+00]]","[[0.         0.         0.00354132]
 [0.         0.         0.00346361]]","[[ 9.76684641e-05 -3.68315023e-03  0.00000000e+00]
 [ 2.11711792e-05 -3.64663690e-03  0.00000000e+00]]","[[0.         0.         0.00354241]
 [0.         0.         0.00355418]]","[[ 6.66416184e-05 -3.60618058e-03  0.00000000e+00]
 [ 6.16737642e-05 -3.59800698e-03  0.00000000e+00]]","[[0.         0.         0.00356054]
 [0.         0.         0.00355671]]","[[ 1.74579629e-05 -3.57895573e-03  0.00000000e+00]
 [ 8.72282279e-06 -3.57324765e-03  0.00000000e+00]]","[[0.         0.         0.00353728]
 [0.         0.         0.00353854]]","[[-2.12077501e-05 -3.56027207e-03  0.00000000e+00]
 [-3.58447866e-05 -3.56411522e-03  0.00000000e+00]]","[[0.         0.         0.00354884]
 [0.         0.         0.00353087]]","[[-3.66740421e-05 -3.60280008e-03  0.00000000e+00]
 [-6.11502668e-06 -3.61932361e-03  0.00000000e+00]]","[[0.         0.         0.00358472]
 [0.         0.         0.00379465]]","[[-0.000283   -0.00371425  0.        ]
 [-0.00053757 -0.00376172  0.        ]]","[[0.         0.         0.00308148]
 [0.         0.         0.00226116]]","[[ 0.00081715 -0.00339223  0.        ]
 [ 0.00097539 -0.00320908  0.        ]]","[[0.         0.         0.005288  ]
 [0.         0.         0.00520822]]","[[-0.00205008 -0.00472935  0.        ]
 [-0.0007381  -0.00468523  0.        ]]","[[ 0.00000000e+00  0.00000000e+00  9.61723654e-05]
 [ 0.00000000e+00  0.00000000e+00 -8.34088006e-05]]","[[ 0.00106776 -0.00104779  0.        ]
 [ 0.00069156 -0.00062696  0.        ]]"
"[[ 0.          0.         -0.00228637]
 [ 0.          0.         -0.00242919]]","[[-0.00119034  0.00149882  0.        ]
 [-0.00160114  0.00129069  0.        ]]","[[0.         0.         0.00255571]
 [0.         0.         0.00251147]]","[[ 0.00168128 -0.00221551  0.        ]
 [ 0.0011282  -0.00237889  0.        ]]","[[0.         0.         0.00063901]
 [0.         0.         0.00149515]]","[[-6.53093904e-04 -1.70213655e-03  0.00000000e+00]
 [ 3.79165296e-05 -1.98500977e-03  0.00000000e+00]]","[[0.         0.         0.00219714]
 [0.         0.         0.00212566]]","[[ 1.47701759e-04 -2.56176893e-03  0.00000000e+00]
 [ 1.99006799e-06 -2.61053588e-03  0.00000000e+00]]","[[0.         0.         0.00233155]
 [0.         0.         0.00240321]]","[[ 1.64797330e-05 -2.75381321e-03  0.00000000e+00]
 [ 2.60717687e-05 -2.79695713e-03  0.00000000e+00]]","[[0.         0.         0.00250734]
 [0.         0.         0.00251318]]","[[ 1.33719140e-05 -2.87332657e-03  0.00000000e+00]
 [ 1.11663599e-05 -2.87922088e-03  0.00000000e+00]]","[[0.         0.         0.00249116]
 [0.         0.         0.00247834]]","[[-1.22364188e-05 -2.86089999e-03  0.00000000e+00]
 [-2.25369825e-05 -2.84949991e-03  0.00000000e+00]]","[[0.         0.         0.00237444]
 [0.         0.         0.00230065]]","[[ 1.49811733e-05 -2.79009684e-03  0.00000000e+00]
 [ 4.20235626e-05 -2.76039167e-03  0.00000000e+00]]","[[0.         0.         0.00232996]
 [0.         0.         0.00245698]]","[[-0.00037192 -0.00268326  0.        ]
 [-0.00045139 -0.00261312  0.        ]]","[[0.         0.         0.00079815]
 [0.         0.         0.00046134]]","[[ 0.00105293 -0.00186294  0.        ]
 [ 0.00034443 -0.00183037  0.        ]]","[[0.         0.         0.0030538 ]
 [0.         0.         0.00131092]]","[[-0.00083    -0.00262094  0.        ]
 [ 0.00089843 -0.0016009   0.        ]]","[[ 0.          0.         -0.0021981 ]
 [ 0.          0.         -0.00166725]]","[[0.00069615 0.00133859 0.        ]
 [0.00030065 0.00112913 0.        ]]"
"[[ 0.          0.         -0.00308121]
 [ 0.          0.         -0.00404061]]","[[-0.00051873  0.00282251  0.        ]
 [-0.00132743  0.00336659  0.        ]]","[[ 0.          0.         -0.00115807]
 [ 0.          0.          0.00019873]]","[[0.00073147 0.00110851 0.        ]
 [0.00142923 0.00025476 0.        ]]","[[ 0.          0.         -0.001924  ]
 [ 0.          0.         -0.00141834]]","[[-0.00100707  0.00063013  0.        ]
 [-0.00052932  0.00049292  0.        ]]","[[ 0.00000000e+00  0.00000000e+00 -3.76196211e-05]
 [ 0.00000000e+00  0.00000000e+00 -9.76409630e-05]]","[[ 1.89718842e-04 -3.04922714e-04  0.00000000e+00]
 [ 8.33901860e-06 -4.24267326e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 8.58349977e-05]
 [0.00000000e+00 0.00000000e+00 1.92955288e-04]]","[[-5.85082960e-05 -6.78257992e-04  0.00000000e+00]
 [-3.03862080e-05 -7.53959056e-04  0.00000000e+00]]","[[0.         0.         0.00035608]
 [0.         0.         0.00036903]]","[[ 4.30595205e-06 -8.94292845e-04  0.00000000e+00]
 [ 9.27844114e-06 -9.09702764e-04  0.00000000e+00]]","[[0.         0.         0.00035646]
 [0.         0.         0.00033475]]","[[ 2.95969520e-06 -8.95621247e-04  0.00000000e+00]
 [ 4.39887418e-06 -8.73476485e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.44303698e-04]
 [0.00000000e+00 0.00000000e+00 4.56542805e-05]]","[[ 8.40392890e-05 -7.38555508e-04  0.00000000e+00]
 [ 8.27313633e-05 -6.77455144e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.26664242e-04]
 [0.00000000e+00 0.00000000e+00 8.14974193e-05]]","[[-0.0003403  -0.00046245  0.        ]
 [-0.0001217  -0.00028508  0.        ]]","[[ 0.          0.         -0.00182323]
 [ 0.          0.         -0.00134528]]","[[ 0.00071835  0.00045932  0.        ]
 [-0.00057186  0.00027706  0.        ]]","[[ 0.          0.         -0.00073538]
 [ 0.          0.         -0.00305896]]","[[0.00079659 0.00076001 0.        ]
 [0.00183525 0.00215116 0.        ]]","[[ 0.          0.         -0.00321426]
 [ 0.          0.         -0.00236204]]","[[ 9.95680540e-05  2.87453880e-03  0.00000000e+00]
 [-1.27569835e-04  2.24678112e-03  0.00000000e+00]]"
"[[ 0.          0.         -0.00224846]
 [ 0.          0.         -0.00336701]]","[[ 0.00026429  0.00257838  0.        ]
 [-0.00037617  0.00347173  0.        ]]","[[ 0.          0.         -0.00408556]
 [ 0.          0.         -0.00216905]]","[[-0.00061015  0.00368384  0.        ]
 [ 0.00089508  0.00265195  0.        ]]","[[ 0.          0.         -0.00330409]
 [ 0.          0.         -0.00354195]]","[[-0.00084056  0.0024438   0.        ]
 [-0.00092163  0.00257013  0.        ]]","[[ 0.          0.         -0.00205038]
 [ 0.          0.         -0.00206803]]","[[2.02070714e-04 1.97093589e-03 0.00000000e+00]
 [6.48001344e-05 1.82718701e-03 0.00000000e+00]]","[[ 0.          0.         -0.00208252]
 [ 0.          0.         -0.00198908]]","[[-1.23916529e-04  1.59819740e-03  0.00000000e+00]
 [-8.42620871e-05  1.53000067e-03  0.00000000e+00]]","[[ 0.          0.         -0.00183655]
 [ 0.          0.         -0.00182243]]","[[-5.58361819e-06  1.39565177e-03  0.00000000e+00]
 [ 3.60889317e-06  1.37784940e-03  0.00000000e+00]]","[[ 0.          0.         -0.00181804]
 [ 0.          0.         -0.00183948]]","[[1.79672917e-05 1.37958129e-03 0.00000000e+00]
 [3.50292971e-05 1.40184603e-03 0.00000000e+00]]","[[ 0.          0.         -0.00204032]
 [ 0.          0.         -0.00210455]]","[[1.29002703e-04 1.54363888e-03 0.00000000e+00]
 [7.11620639e-05 1.60064344e-03 0.00000000e+00]]","[[ 0.          0.         -0.00193197]
 [ 0.          0.         -0.00219885]]","[[-0.00015347  0.00185663  0.        ]
 [ 0.00034944  0.00207313  0.        ]]","[[ 0.          0.         -0.00332498]
 [ 0.          0.         -0.00218199]]","[[-8.17846934e-05  2.35139670e-03  0.00000000e+00]
 [-1.23095754e-03  2.03764349e-03  0.00000000e+00]]","[[ 0.          0.         -0.00397753]
 [ 0.          0.         -0.00540729]]","[[0.00179748 0.00358593 0.        ]
 [0.00157656 0.00448877 0.        ]]","[[ 0.          0.         -0.00253263]
 [ 0.          0.         -0.00179407]]","[[-0.00041745  0.00281487  0.        ]
 [-0.00042531  0.0021151   0.        ]]"
"[[ 0.          0.         -0.0003505 ]
 [ 0.          0.         -0.00102584]]","[[0.00073705 0.00100077 0.        ]
 [0.00058446 0.00172461 0.        ]]","[[ 0.          0.         -0.00453256]
 [ 0.          0.         -0.00331013]]","[[-0.0014659   0.00408129  0.        ]
 [-0.00015342  0.00353235  0.        ]]","[[ 0.          0.         -0.00274865]
 [ 0.          0.         -0.00371331]]","[[-0.00016526  0.00281224  0.        ]
 [-0.00086725  0.00315484  0.        ]]","[[ 0.          0.         -0.00287489]
 [ 0.          0.         -0.00279672]]","[[0.00014735 0.00312951 0.        ]
 [0.00015476 0.00301963 0.        ]]","[[ 0.          0.         -0.00308585]
 [ 0.          0.         -0.00305953]]","[[-0.00014234  0.00293422  0.        ]
 [-0.00011118  0.0029141   0.        ]]","[[ 0.          0.         -0.00298256]
 [ 0.          0.         -0.00297314]]","[[-1.21778842e-05  2.85870997e-03  0.00000000e+00]
 [-3.28105815e-06  2.84723981e-03  0.00000000e+00]]","[[ 0.          0.         -0.00295446]
 [ 0.          0.         -0.00296812]]","[[2.75276543e-05 2.83514808e-03 0.00000000e+00]
 [5.83602582e-05 2.84613446e-03 0.00000000e+00]]","[[ 0.          0.         -0.00308536]
 [ 0.          0.         -0.00305528]]","[[ 1.07943580e-04  2.91372390e-03  0.00000000e+00]
 [-1.73123076e-05  2.93057466e-03  0.00000000e+00]]","[[ 0.          0.         -0.00285908]
 [ 0.          0.         -0.0033011 ]]","[[0.00015596 0.00312027 0.        ]
 [0.0007412  0.00327206 0.        ]]","[[ 0.          0.         -0.00288066]
 [ 0.          0.         -0.00170419]]","[[-0.00090536  0.0028446   0.        ]
 [-0.00119163  0.00259776  0.        ]]","[[ 0.          0.         -0.00480435]
 [ 0.          0.         -0.00449917]]","[[0.00158385 0.00429434 0.        ]
 [0.0004334  0.0041693  0.        ]]","[[ 0.          0.         -0.00062729]
 [ 0.          0.         -0.00031019]]","[[-0.00063943  0.00128686  0.        ]
 [-0.00048284  0.0008431   0.        ]]"
"[[0.         0.         0.00148657]
 [0.         0.         0.00150894]]","[[ 0.00072139 -0.00092677  0.        ]
 [ 0.00100043 -0.00072455  0.        ]]","[[ 0.          0.         -0.00231707]
 [ 0.          0.         -0.00255945]]","[[-0.00129623  0.00215955  0.        ]
 [-0.00102035  0.00244277  0.        ]]","[[ 0.          0.         -0.00066631]
 [ 0.          0.         -0.00185131]]","[[ 0.00066428  0.00164775  0.        ]
 [-0.00031973  0.00200022  0.        ]]","[[ 0.          0.         -0.00221184]
 [ 0.          0.         -0.00200223]]","[[6.16165780e-07 2.63375417e-03 0.00000000e+00]
 [2.14562377e-04 2.60446187e-03 0.00000000e+00]]","[[ 0.          0.         -0.00245323]
 [ 0.          0.         -0.00252558]]","[[-9.16943714e-05  2.68975485e-03  0.00000000e+00]
 [-9.68670133e-05  2.73420005e-03  0.00000000e+00]]","[[ 0.          0.         -0.00255218]
 [ 0.          0.         -0.00254949]]","[[-1.40593264e-05  2.79277733e-03  0.00000000e+00]
 [-8.25441422e-06  2.79334742e-03  0.00000000e+00]]","[[ 0.          0.         -0.00252942]
 [ 0.          0.         -0.00253422]]","[[3.08898034e-05 2.77405641e-03 0.00000000e+00]
 [6.74658694e-05 2.76778818e-03 0.00000000e+00]]","[[ 0.          0.         -0.00249756]
 [ 0.          0.         -0.00235077]]","[[ 5.18467309e-06  2.71382067e-03  0.00000000e+00]
 [-1.58515807e-04  2.67803582e-03  0.00000000e+00]]","[[ 0.          0.         -0.00230399]
 [ 0.          0.         -0.00275254]]","[[0.00046996 0.00273718 0.        ]
 [0.00081439 0.00273282 0.        ]]","[[ 0.          0.         -0.00082704]
 [ 0.          0.         -0.00035869]]","[[-0.00123322  0.00178099  0.        ]
 [-0.00045334  0.00178042  0.        ]]","[[ 0.          0.         -0.00280318]
 [ 0.          0.         -0.00113259]]","[[ 0.00041437  0.00256042  0.        ]
 [-0.00075513  0.00155591  0.        ]]","[[0.         0.         0.00137431]
 [0.         0.         0.00118031]]","[[-0.00050363 -0.0007565   0.        ]
 [-0.00028788 -0.00075902  0.        ]]"
