detector-4 (E),detector-4 (H),detector-3 (E),detector-3 (H),detector-2 (E),detector-2 (H),detector-1 (E),detector-1 (H),detector0 (E),detector0 (H),detector1 (E),detector1 (H),detector2 (E),detector2 (H),detector3 (E),detector3 (H),detector4 (E),detector4 (H),detector5 (E),detector5 (H),detector6 (E),detector6 (H),detector7 (E),detector7 (H)
"[[ 0.          0.         -0.00511347]
 [ 0.          0.         -0.00508452]]","[[-0.00128839  0.00440727  0.        ]
 [-0.0013736   0.0040918   0.        ]]","[[ 0.          0.         -0.00130305]
 [ 0.          0.         -0.00150379]]","[[0.00084885 0.00095335 0.        ]
 [0.00040087 0.00087972 0.        ]]","[[ 0.          0.         -0.00241194]
 [ 0.          0.         -0.00187652]]","[[-3.76130130e-04  1.29613044e-03  0.00000000e+00]
 [ 6.20810154e-05  1.04427348e-03  0.00000000e+00]]","[[ 0.          0.         -0.00178412]
 [ 0.          0.         -0.00190379]]","[[ 4.17876423e-05  8.76292143e-04  0.00000000e+00]
 [-9.02447850e-06  9.41492879e-04  0.00000000e+00]]","[[ 0.          0.         -0.00209144]
 [ 0.          0.         -0.00218624]]","[[6.56181975e-05 1.17952825e-03 0.00000000e+00]
 [8.81380049e-05 1.29528776e-03 0.00000000e+00]]","[[ 0.          0.         -0.00264098]
 [ 0.          0.         -0.00281526]]","[[0.00016698 0.00179247 0.        ]
 [0.00017692 0.00198789 0.        ]]","[[ 0.          0.         -0.00329024]
 [ 0.          0.         -0.00345611]]","[[0.00019047 0.00257546 0.        ]
 [0.00020745 0.00278365 0.        ]]","[[ 0.          0.         -0.00398193]
 [ 0.          0.         -0.00413421]]","[[0.00026247 0.0034506  0.        ]
 [0.00026142 0.00366173 0.        ]]","[[ 0.          0.         -0.00435421]
 [ 0.          0.         -0.00439626]]","[[0.00026752 0.00414671 0.        ]
 [0.0003336  0.0042731  0.        ]]","[[ 0.          0.         -0.00429238]
 [ 0.          0.         -0.00402772]]","[[0.00021722 0.00440769 0.        ]
 [0.00010243 0.00429413 0.        ]]","[[ 0.          0.         -0.0033402 ]
 [ 0.          0.         -0.00309192]]","[[0.00023356 0.00388655 0.        ]
 [0.00019317 0.00367174 0.        ]]","[[ 0.          0.         -0.00147961]
 [ 0.          0.         -0.00096536]]","[[-0.00017052  0.00227801  0.        ]
 [-0.00018486  0.00177803  0.        ]]"
"[[ 0.          0.         -0.00410646]
 [ 0.          0.         -0.00541997]]","[[-0.00036888  0.00443121  0.        ]
 [-0.00105743  0.00535665  0.        ]]","[[ 0.          0.         -0.0038588 ]
 [ 0.          0.         -0.00327143]]","[[0.00043767 0.0040775  0.        ]
 [0.00074621 0.00357739 0.        ]]","[[ 0.          0.         -0.0048794 ]
 [ 0.          0.         -0.00456014]]","[[-0.00059963  0.00424201  0.        ]
 [-0.00022501  0.00415908  0.        ]]","[[ 0.          0.         -0.00411339]
 [ 0.          0.         -0.0042551 ]]","[[1.40989945e-04 3.90726810e-03 0.00000000e+00]
 [4.40852418e-05 3.95829181e-03 0.00000000e+00]]","[[ 0.          0.         -0.0043416 ]
 [ 0.          0.         -0.00434786]]","[[6.99987600e-05 4.08855906e-03 0.00000000e+00]
 [1.04669447e-04 4.13436325e-03 0.00000000e+00]]","[[ 0.          0.         -0.00441959]
 [ 0.          0.         -0.00441333]]","[[0.00016259 0.00430397 0.        ]
 [0.00015636 0.0043435  0.        ]]","[[ 0.          0.         -0.0042973 ]
 [ 0.          0.         -0.00424945]]","[[0.00015697 0.00439235 0.        ]
 [0.00016714 0.00439921 0.        ]]","[[ 0.          0.         -0.00401399]
 [ 0.          0.         -0.00387175]]","[[0.00016289 0.00433832 0.        ]
 [0.00012929 0.00426416 0.        ]]","[[ 0.          0.         -0.00321816]
 [ 0.          0.         -0.00296981]]","[[9.36637109e-05 3.82283670e-03 0.00000000e+00]
 [1.27643707e-04 3.60749503e-03 0.00000000e+00]]","[[ 0.          0.         -0.00179557]
 [ 0.          0.         -0.00130458]]","[[-0.00012649  0.00259369  0.        ]
 [-0.00017523  0.00218014  0.        ]]","[[ 0.          0.         -0.00027612]
 [ 0.          0.          0.00016707]]","[[-7.66888249e-05  1.07010554e-03  0.00000000e+00]
 [-1.83330342e-04  5.94633614e-04  0.00000000e+00]]","[[0.         0.         0.00156947]
 [0.         0.         0.00176309]]","[[-0.00030606 -0.00090989  0.        ]
 [-0.00024056 -0.00120381  0.        ]]"
"[[ 0.          0.         -0.00040716]
 [ 0.          0.         -0.00186664]]","[[ 6.52802601e-04  1.36820025e-03  0.00000000e+00]
 [-3.27627068e-06  2.66711940e-03  0.00000000e+00]]","[[ 0.          0.         -0.00346956]
 [ 0.          0.         -0.00253288]]","[[-0.00021804  0.00407045  0.        ]
 [ 0.00061081  0.0035221   0.        ]]","[[ 0.          0.         -0.00381626]
 [ 0.          0.         -0.00397043]]","[[-0.0004917   0.00398176  0.        ]
 [-0.0004515   0.00415336  0.        ]]","[[ 0.          0.         -0.00329735]
 [ 0.          0.         -0.00339524]]","[[2.09520592e-04 3.93954074e-03 0.00000000e+00]
 [9.40805259e-05 3.94161189e-03 0.00000000e+00]]","[[ 0.          0.         -0.00337522]
 [ 0.          0.         -0.00328405]]","[[6.17544986e-06 3.88903550e-03 0.00000000e+00]
 [3.76549742e-05 3.83336310e-03 0.00000000e+00]]","[[ 0.         0.        -0.0029313]
 [ 0.         0.        -0.0027579]]","[[4.12088957e-05 3.56138124e-03 0.00000000e+00]
 [2.32370552e-05 3.42200498e-03 0.00000000e+00]]","[[ 0.          0.         -0.00217306]
 [ 0.          0.         -0.00196277]]","[[9.76414368e-06 2.92401983e-03 0.00000000e+00]
 [7.33219944e-06 2.73658808e-03 0.00000000e+00]]","[[ 0.          0.         -0.00120486]
 [ 0.          0.         -0.00089651]]","[[-5.29594844e-05  2.04249357e-03  0.00000000e+00]
 [-9.73682310e-05  1.75978328e-03  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 2.23745474e-05]
 [0.00000000e+00 0.00000000e+00 3.14550334e-04]]","[[-0.00011087  0.00082534  0.        ]
 [-0.00012314  0.00047663  0.        ]]","[[0.         0.         0.00152498]
 [0.         0.         0.00181692]]","[[-0.00033085 -0.00076729  0.        ]
 [-0.0002752  -0.00110603  0.        ]]","[[0.         0.         0.002224  ]
 [0.         0.         0.00245872]]","[[-0.000241   -0.00187614  0.        ]
 [-0.00031329 -0.00217647  0.        ]]","[[0.         0.         0.00253122]
 [0.         0.         0.00230837]]","[[-1.50052156e-04 -2.52704112e-03  0.00000000e+00]
 [-7.96525184e-05 -2.41073681e-03  0.00000000e+00]]"
"[[0.         0.         0.00277135]
 [0.         0.         0.00234994]]","[[ 0.0009478  -0.00202058  0.        ]
 [ 0.00084674 -0.00143289  0.        ]]","[[ 0.          0.         -0.00073838]
 [ 0.          0.         -0.00016525]]","[[-6.19254475e-04  1.24716182e-03  0.00000000e+00]
 [ 9.28358794e-05  1.07456921e-03  0.00000000e+00]]","[[ 0.          0.         -0.00025973]
 [ 0.          0.         -0.00085717]]","[[-7.34700176e-05  9.96314203e-04  0.00000000e+00]
 [-4.60864958e-04  1.32904020e-03  0.00000000e+00]]","[[ 0.          0.         -0.0002752 ]
 [ 0.          0.         -0.00026002]]","[[0.00019889 0.00127859 0.        ]
 [0.00013485 0.00122204 0.        ]]","[[ 0.          0.         -0.00024594]
 [ 0.          0.         -0.00012843]]","[[-7.60905760e-05  1.05536990e-03  0.00000000e+00]
 [-6.10911762e-05  9.47464373e-04  0.00000000e+00]]","[[0.         0.         0.00036359]
 [0.         0.         0.00055928]]","[[-9.57847227e-05  4.64415997e-04  0.00000000e+00]
 [-1.10950119e-04  2.64045051e-04  0.00000000e+00]]","[[0.         0.         0.00111974]
 [0.         0.         0.00131166]]","[[-0.00012459 -0.00035621  0.        ]
 [-0.00013375 -0.00057618  0.        ]]","[[0.         0.         0.00194463]
 [0.         0.         0.00216172]]","[[-0.00020494 -0.00130358  0.        ]
 [-0.00022583 -0.00155099  0.        ]]","[[0.         0.         0.00253573]
 [0.         0.         0.00261435]]","[[-0.00016591 -0.00215815  0.        ]
 [-0.00021367 -0.00233845  0.        ]]","[[0.         0.         0.00290313]
 [0.         0.         0.00277106]]","[[-0.00023841 -0.00277402  0.        ]
 [-0.00012252 -0.00275776  0.        ]]","[[0.         0.         0.00225796]
 [0.         0.         0.00213103]]","[[-0.00015214 -0.00256713  0.        ]
 [-0.00014193 -0.00247155  0.        ]]","[[0.         0.         0.00111074]
 [0.         0.         0.00075964]]","[[ 9.57279307e-05 -1.61147147e-03  0.00000000e+00]
 [ 1.07182763e-04 -1.27601363e-03  0.00000000e+00]]"
"[[0.         0.         0.00309518]
 [0.         0.         0.00387025]]","[[ 0.00040523 -0.00311265  0.        ]
 [ 0.00082875 -0.00359414  0.        ]]","[[0.         0.         0.00202576]
 [0.         0.         0.00185622]]","[[-0.00050057 -0.00199021  0.        ]
 [-0.00041289 -0.00169253  0.        ]]","[[0.         0.         0.00297507]
 [0.         0.         0.00228725]]","[[ 0.00040803 -0.00224373  0.        ]
 [-0.00020617 -0.0019758   0.        ]]","[[0.         0.         0.00242575]
 [0.         0.         0.00258809]]","[[ 8.52444439e-05 -1.81655297e-03  0.00000000e+00]
 [ 1.51094453e-04 -1.90649441e-03  0.00000000e+00]]","[[0.         0.         0.00248502]
 [0.         0.         0.0025296 ]]","[[-0.00010729 -0.00203785  0.        ]
 [-0.00011632 -0.00210612  0.        ]]","[[0.         0.         0.00278004]
 [0.         0.         0.00284186]]","[[-0.00013906 -0.00240753  0.        ]
 [-0.00013874 -0.00250599  0.        ]]","[[0.         0.         0.00292682]
 [0.         0.         0.00294388]]","[[-0.00013653 -0.00274252  0.        ]
 [-0.00014215 -0.00281438  0.        ]]","[[0.         0.         0.00295543]
 [0.         0.         0.0029158 ]]","[[-0.00017719 -0.00298204  0.        ]
 [-0.00015499 -0.00299372  0.        ]]","[[0.         0.         0.0024556 ]
 [0.         0.         0.00228678]]","[[-4.77255861e-05 -2.79261436e-03  0.00000000e+00]
 [-1.05987060e-04 -2.67830998e-03  0.00000000e+00]]","[[0.         0.         0.00159408]
 [0.         0.         0.00120424]]","[[ 3.44979895e-05 -2.06223600e-03  0.00000000e+00]
 [ 1.20701271e-04 -1.75260894e-03  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 3.67064629e-04]
 [0.00000000e+00 0.00000000e+00 7.90407536e-05]]","[[ 4.94841138e-05 -9.33808082e-04  0.00000000e+00]
 [ 1.06401593e-04 -6.11243042e-04  0.00000000e+00]]","[[ 0.          0.         -0.00086421]
 [ 0.          0.         -0.00099883]]","[[0.00018997 0.00042641 0.        ]
 [0.00014644 0.0006313  0.        ]]"
"[[0.         0.         0.00089408]
 [0.         0.         0.00198077]]","[[-0.00035549 -0.00151763  0.        ]
 [ 0.00011509 -0.00246745  0.        ]]","[[0.         0.         0.00269271]
 [0.         0.         0.0020473 ]]","[[-4.87601473e-05 -3.11848053e-03  0.00000000e+00]
 [-5.44337724e-04 -2.66763801e-03  0.00000000e+00]]","[[0.         0.         0.00353689]
 [0.         0.         0.00321075]]","[[ 0.00063634 -0.00327975  0.        ]
 [ 0.00018726 -0.00326773  0.        ]]","[[0.         0.         0.0027524 ]
 [0.         0.         0.00302288]]","[[-0.0001041  -0.00297628  0.        ]
 [ 0.00011454 -0.003051    0.        ]]","[[0.         0.         0.00283434]
 [0.         0.         0.00275627]]","[[-5.26439243e-05 -3.05087821e-03  0.00000000e+00]
 [-8.89676896e-05 -3.02175803e-03  0.00000000e+00]]","[[0.         0.         0.00260326]
 [0.         0.         0.00249656]]","[[-6.43686686e-05 -2.91391833e-03  0.00000000e+00]
 [-4.79382329e-05 -2.84020822e-03  0.00000000e+00]]","[[0.         0.         0.00208073]
 [0.         0.         0.00192575]]","[[-2.80480129e-05 -2.53551062e-03  0.00000000e+00]
 [-2.69765631e-05 -2.41472557e-03  0.00000000e+00]]","[[0.         0.         0.00139453]
 [0.         0.         0.00116196]]","[[-1.43863468e-05 -1.94747181e-03  0.00000000e+00]
 [ 3.90594172e-05 -1.73944035e-03  0.00000000e+00]]","[[0.         0.         0.00034546]
 [0.         0.         0.00013441]]","[[ 1.00017010e-04 -1.00347950e-03  0.00000000e+00]
 [ 5.62547408e-05 -7.44685569e-04  0.00000000e+00]]","[[ 0.          0.         -0.00074452]
 [ 0.          0.         -0.00101678]]","[[0.00022509 0.00021678 0.        ]
 [0.00022354 0.0005     0.        ]]","[[ 0.          0.         -0.00133889]
 [ 0.          0.         -0.00148035]]","[[0.00014851 0.00107395 0.        ]
 [0.00018489 0.00127767 0.        ]]","[[ 0.          0.         -0.00149683]
 [ 0.          0.         -0.00134516]]","[[8.37963854e-05 1.50559141e-03 0.00000000e+00]
 [3.99665239e-05 1.42437612e-03 0.00000000e+00]]"
"[[ 0.          0.         -0.00150377]
 [ 0.          0.         -0.00110882]]","[[-0.00063197  0.00091887  0.        ]
 [-0.00053832  0.00040902  0.        ]]","[[0.         0.         0.00103532]
 [0.         0.         0.00053441]]","[[ 0.0003019  -0.00154664  0.        ]
 [-0.00027172 -0.00135895  0.        ]]","[[0.         0.         0.00136006]
 [0.         0.         0.0016081 ]]","[[ 0.0004627  -0.00161294  0.        ]
 [ 0.00048153 -0.00185592  0.        ]]","[[0.         0.         0.00074766]
 [0.         0.         0.00100619]]","[[-2.85080694e-04 -1.59642052e-03  0.00000000e+00]
 [ 4.68353462e-06 -1.61164750e-03  0.00000000e+00]]","[[0.         0.         0.00092495]
 [0.         0.         0.00076458]]","[[ 5.96256991e-05 -1.52043798e-03  0.00000000e+00]
 [-3.83061983e-06 -1.42047068e-03  0.00000000e+00]]","[[0.         0.         0.00038565]
 [0.         0.         0.00022357]]","[[ 4.90921807e-05 -1.02966033e-03  0.00000000e+00]
 [ 7.08980137e-05 -8.63873338e-04  0.00000000e+00]]","[[ 0.          0.         -0.00028524]
 [ 0.          0.         -0.00045793]]","[[ 9.28405109e-05 -3.33692914e-04  0.00000000e+00]
 [ 9.30030161e-05 -1.45848105e-04  0.00000000e+00]]","[[ 0.          0.         -0.00098411]
 [ 0.          0.         -0.00118915]]","[[0.00012915 0.00047296 0.        ]
 [0.00017927 0.0006937  0.        ]]","[[ 0.          0.         -0.00158864]
 [ 0.          0.         -0.00161501]]","[[0.00011847 0.00122969 0.        ]
 [0.00010549 0.00136907 0.        ]]","[[ 0.          0.         -0.00186211]
 [ 0.          0.         -0.00179924]]","[[0.00018108 0.00175908 0.        ]
 [0.00011155 0.00176197 0.        ]]","[[ 0.          0.         -0.00136922]
 [ 0.          0.         -0.00126519]]","[[7.56849106e-05 1.58184955e-03 0.00000000e+00]
 [6.36117326e-05 1.50206608e-03 0.00000000e+00]]","[[ 0.          0.         -0.00057224]
 [ 0.          0.         -0.00034915]]","[[-7.23778907e-05  9.04829642e-04  0.00000000e+00]
 [-7.39036576e-05  6.85035540e-04  0.00000000e+00]]"
"[[ 0.          0.         -0.0020567 ]
 [ 0.          0.         -0.00255766]]","[[-0.00028128  0.0020059   0.        ]
 [-0.00055914  0.00229592  0.        ]]","[[ 0.          0.         -0.00121019]
 [ 0.          0.         -0.00119256]]","[[0.00028956 0.00102617 0.        ]
 [0.00011303 0.00083622 0.        ]]","[[ 0.          0.         -0.00145921]
 [ 0.          0.         -0.00083988]]","[[2.91403070e-05 1.04453691e-03 0.00000000e+00]
 [4.87470435e-04 7.43567935e-04 0.00000000e+00]]","[[ 0.          0.         -0.00163613]
 [ 0.          0.         -0.00154307]]","[[-0.00035023  0.00082482  0.        ]
 [-0.00015573  0.00088131  0.        ]]","[[ 0.          0.         -0.00131904]
 [ 0.          0.         -0.00146088]]","[[1.58920516e-04 9.34749142e-04 0.00000000e+00]
 [7.77246416e-05 1.01708733e-03 0.00000000e+00]]","[[ 0.          0.         -0.00173292]
 [ 0.          0.         -0.00179614]]","[[9.33487258e-05 1.33389690e-03 0.00000000e+00]
 [1.08956215e-04 1.43803337e-03 0.00000000e+00]]","[[ 0.          0.         -0.00193767]
 [ 0.          0.         -0.00196803]]","[[0.00011409 0.00170478 0.        ]
 [0.00010404 0.0017846  0.        ]]","[[ 0.          0.         -0.0020084 ]
 [ 0.          0.         -0.00201963]]","[[0.00013701 0.00198381 0.        ]
 [0.00015312 0.00201951 0.        ]]","[[ 0.          0.         -0.00166978]
 [ 0.          0.         -0.00149232]]","[[-5.75489627e-06  1.87653540e-03  0.00000000e+00]
 [ 1.60659062e-05  1.78042325e-03  0.00000000e+00]]","[[ 0.          0.         -0.00103423]
 [ 0.          0.         -0.00075997]]","[[-1.09173937e-05  1.35157140e-03  0.00000000e+00]
 [-7.78085667e-05  1.12019848e-03  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -1.10670799e-04]
 [ 0.00000000e+00  0.00000000e+00  7.26569456e-05]]","[[-5.26510582e-05  4.94401710e-04  0.00000000e+00]
 [-8.63137114e-05  2.75799938e-04  0.00000000e+00]]","[[0.         0.         0.0006221 ]
 [0.         0.         0.00068613]]","[[-1.17201534e-04 -3.67052811e-04  0.00000000e+00]
 [-8.45015951e-05 -4.80430561e-04  0.00000000e+00]]"
"[[ 0.          0.         -0.00070633]
 [ 0.          0.         -0.00145718]]","[[ 2.44338491e-04  1.12377186e-03  0.00000000e+00]
 [-5.91106969e-05  1.78656422e-03  0.00000000e+00]]","[[ 0.          0.         -0.00200397]
 [ 0.          0.         -0.00163875]]","[[3.38984723e-05 2.25547320e-03 0.00000000e+00]
 [2.90742978e-04 1.95291359e-03 0.00000000e+00]]","[[ 0.          0.         -0.00257554]
 [ 0.          0.         -0.00204659]]","[[-0.00034114  0.00238349  0.        ]
 [ 0.00020967  0.00225305  0.        ]]","[[ 0.          0.         -0.00232716]
 [ 0.          0.         -0.00249179]]","[[-0.00023498  0.00212585  0.        ]
 [-0.00028663  0.00222418  0.        ]]","[[ 0.          0.         -0.00197232]
 [ 0.          0.         -0.002007  ]]","[[0.0001832  0.00215889 0.        ]
 [0.00011217 0.00215049 0.        ]]","[[ 0.          0.         -0.00199845]
 [ 0.          0.         -0.00190993]]","[[3.13865298e-05 2.13176398e-03 0.00000000e+00]
 [3.76802409e-05 2.08852962e-03 0.00000000e+00]]","[[ 0.          0.         -0.00158712]
 [ 0.          0.         -0.00145667]]","[[2.27757518e-05 1.87922089e-03 0.00000000e+00]
 [4.25318774e-06 1.78924895e-03 0.00000000e+00]]","[[ 0.          0.         -0.00104492]
 [ 0.          0.         -0.00089436]]","[[3.16079145e-05 1.44238461e-03 0.00000000e+00]
 [8.08742013e-06 1.28610273e-03 0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -1.86391070e-04]
 [ 0.00000000e+00  0.00000000e+00 -1.51338748e-06]]","[[-1.35175876e-04  6.77267604e-04  0.00000000e+00]
 [-8.89365811e-05  4.75790082e-04  0.00000000e+00]]","[[0.         0.         0.0005381 ]
 [0.         0.         0.00072522]]","[[-0.0001419  -0.00020138  0.        ]
 [-0.00015384 -0.00040374  0.        ]]","[[0.         0.         0.00092227]
 [0.         0.         0.00097736]]","[[-9.12128211e-05 -7.71658523e-04  0.00000000e+00]
 [-1.07080378e-04 -8.78410145e-04  0.00000000e+00]]","[[0.         0.         0.00087564]
 [0.         0.         0.00076241]]","[[-3.79351036e-05 -9.25057914e-04  0.00000000e+00]
 [-1.05010039e-05 -8.49998186e-04  0.00000000e+00]]"
"[[0.         0.         0.00094005]
 [0.         0.         0.00068693]]","[[ 0.00042153 -0.00052621  0.        ]
 [ 0.00038436 -0.00017767  0.        ]]","[[ 0.          0.         -0.00084576]
 [ 0.          0.         -0.00057733]]","[[-0.00015401  0.00126939  0.        ]
 [ 0.00018971  0.00118409  0.        ]]","[[ 0.          0.         -0.001371  ]
 [ 0.          0.         -0.00128186]]","[[-0.00040354  0.00149807  0.        ]
 [-0.00015009  0.00160785  0.        ]]","[[ 0.          0.         -0.00091349]
 [ 0.          0.         -0.0012821 ]]","[[ 2.30614686e-05  1.37354180e-03  0.00000000e+00]
 [-2.88949534e-04  1.45767298e-03  0.00000000e+00]]","[[ 0.          0.         -0.00075303]
 [ 0.          0.         -0.00065984]]","[[0.00011797 0.00133105 0.        ]
 [0.00010268 0.00123801 0.        ]]","[[ 0.          0.         -0.00049802]
 [ 0.          0.         -0.00035155]]","[[-7.11463524e-05  9.44396935e-04  0.00000000e+00]
 [-7.04686008e-05  8.10240248e-04  0.00000000e+00]]","[[0.         0.         0.00010776]
 [0.         0.         0.00026674]]","[[-8.85175376e-05  3.65645933e-04  0.00000000e+00]
 [-1.00243867e-04  2.07585006e-04  0.00000000e+00]]","[[0.         0.         0.00065659]
 [0.         0.         0.00079576]]","[[-6.58109427e-05 -2.85080112e-04  0.00000000e+00]
 [-1.10222466e-04 -4.60704544e-04  0.00000000e+00]]","[[0.         0.         0.00117835]
 [0.         0.         0.00117395]]","[[-1.32096414e-04 -8.94713139e-04  0.00000000e+00]
 [-8.49522864e-05 -9.80668281e-04  0.00000000e+00]]","[[0.         0.         0.0012098 ]
 [0.         0.         0.00115234]]","[[-1.01678871e-04 -1.19066598e-03  0.00000000e+00]
 [-6.64768750e-05 -1.17274029e-03  0.00000000e+00]]","[[0.         0.         0.00078744]
 [0.         0.         0.00068916]]","[[-2.24137393e-05 -9.58910381e-04  0.00000000e+00]
 [-1.09932135e-05 -8.72891312e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 2.03178142e-04]
 [0.00000000e+00 0.00000000e+00 7.24734535e-05]]","[[ 5.35628462e-05 -4.28325893e-04  0.00000000e+00]
 [ 5.06649729e-05 -2.88337992e-04  0.00000000e+00]]"
"[[0.         0.         0.00135273]
 [0.         0.         0.00172817]]","[[ 0.00015871 -0.00131921  0.        ]
 [ 0.00035937 -0.00154515  0.        ]]","[[0.         0.         0.00091802]
 [0.         0.         0.00086534]]","[[-1.17130480e-04 -7.02767526e-04  0.00000000e+00]
 [-1.44908565e-05 -5.26296989e-04  0.00000000e+00]]","[[0.        0.        0.0007312]
 [0.        0.        0.0004077]]","[[-0.00017708 -0.00050164  0.        ]
 [-0.00034616 -0.00028382  0.        ]]","[[0.         0.         0.00115034]
 [0.         0.         0.00077634]]","[[ 0.00028487 -0.00047162  0.        ]
 [-0.00012224 -0.00044989  0.        ]]","[[0.         0.         0.00093048]
 [0.         0.         0.00110353]]","[[-3.17056044e-06 -4.93358531e-04  0.00000000e+00]
 [ 7.75232595e-05 -5.92706386e-04  0.00000000e+00]]","[[0.         0.         0.00115706]
 [0.         0.         0.00121382]]","[[-0.00011088 -0.00086095  0.        ]
 [-0.00011589 -0.00094956  0.        ]]","[[0.         0.         0.00139438]
 [0.         0.         0.00143308]]","[[-0.00011561 -0.0011917   0.        ]
 [-0.0001041  -0.00126061  0.        ]]","[[0.         0.         0.00139116]
 [0.         0.         0.00139184]]","[[-6.62875569e-05 -1.40342826e-03  0.00000000e+00]
 [-1.06395283e-04 -1.42994148e-03  0.00000000e+00]]","[[0.         0.         0.00115481]
 [0.         0.         0.00096939]]","[[-2.29654953e-06 -1.28878648e-03  0.00000000e+00]
 [ 1.98088422e-05 -1.18219678e-03  0.00000000e+00]]","[[0.         0.         0.0005488 ]
 [0.         0.         0.00035986]]","[[ 3.05865073e-05 -8.00056533e-04  0.00000000e+00]
 [ 6.58864123e-05 -6.22464776e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -8.87780010e-05]
 [ 0.00000000e+00  0.00000000e+00 -1.97582431e-04]]","[[ 5.37532477e-05 -1.56943039e-04  0.00000000e+00]
 [ 7.25018236e-05 -1.40787269e-05  0.00000000e+00]]","[[ 0.          0.         -0.0004797 ]
 [ 0.          0.         -0.00049418]]","[[6.36957786e-05 3.48259667e-04 0.00000000e+00]
 [4.05659261e-05 3.97206362e-04 0.00000000e+00]]"
"[[0.         0.         0.00043879]
 [0.         0.         0.00095138]]","[[-2.00119479e-04 -7.37238931e-04  0.00000000e+00]
 [-1.34977303e-05 -1.20440278e-03  0.00000000e+00]]","[[0.         0.         0.00154554]
 [0.         0.         0.00133777]]","[[ 2.83139800e-05 -1.69613056e-03  0.00000000e+00]
 [-1.21840125e-04 -1.50400659e-03  0.00000000e+00]]","[[0.         0.         0.00176636]
 [0.         0.         0.00136398]]","[[ 0.0001046  -0.0017046   0.        ]
 [-0.00027595 -0.00157498  0.        ]]","[[0.         0.         0.0019983 ]
 [0.         0.         0.00184806]]","[[ 0.00039004 -0.00161868  0.        ]
 [ 0.00014002 -0.00166888  0.        ]]","[[0.         0.         0.00144941]
 [0.         0.         0.00162548]]","[[-1.26424616e-04 -1.54674756e-03  0.00000000e+00]
 [ 4.71268671e-05 -1.57219074e-03  0.00000000e+00]]","[[0.         0.         0.0014763 ]
 [0.         0.         0.00138125]]","[[-4.43429796e-05 -1.57758768e-03  0.00000000e+00]
 [-6.54915001e-05 -1.53929974e-03  0.00000000e+00]]","[[0.         0.         0.00117364]
 [0.         0.         0.00106891]]","[[-4.22983984e-05 -1.37291751e-03  0.00000000e+00]
 [-6.11231744e-06 -1.29541087e-03  0.00000000e+00]]","[[0.         0.         0.00066025]
 [0.         0.         0.00056007]]","[[ 3.83869090e-06 -9.91486617e-04  0.00000000e+00]
 [-1.67028461e-05 -8.67982623e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00  3.35693723e-05]
 [ 0.00000000e+00  0.00000000e+00 -1.40253511e-04]]","[[ 0.00011939 -0.00036449  0.        ]
 [ 0.00010577 -0.00019685  0.        ]]","[[ 0.          0.         -0.00048799]
 [ 0.          0.         -0.0005887 ]]","[[0.00010109 0.00027669 0.        ]
 [0.00010327 0.00040362 0.        ]]","[[ 0.          0.         -0.00064764]
 [ 0.          0.         -0.00064708]]","[[5.33612073e-05 5.90793184e-04 0.00000000e+00]
 [5.94351829e-05 6.27695498e-04 0.00000000e+00]]","[[ 0.          0.         -0.00049189]
 [ 0.          0.         -0.00040898]]","[[ 5.65279346e-06  5.60600016e-04  0.00000000e+00]
 [-1.12657068e-05  4.94232540e-04  0.00000000e+00]]"
